"estimate","statistic","p.value","method","alternative","im.cell","microbe","cancer"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Lachnoclostridium","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Lachnoclostridium","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Lachnoclostridium","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Lachnoclostridium","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Lachnoclostridium","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Lactobacillus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Lactobacillus","SAR"
-0.08243613,296391.6,0.3748288,"Spearman's rank correlation rho","two.sided","B.cells.naive","Leishmania","SAR"
0.110704,243506.2,0.2327035,"Spearman's rank correlation rho","two.sided","B.cells.memory","Leishmania","SAR"
-0.0186668,278930.3,0.8409861,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Leishmania","SAR"
0.1027416,245686.4,0.2682458,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Leishmania","SAR"
-0.1447363,313450.5,0.1178768,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Leishmania","SAR"
-0.1851454,324515.3,0.04473132,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Leishmania","SAR"
0.1807388,224329.3,0.05016115,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Leishmania","SAR"
0.1032274,245553.4,0.2659771,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Leishmania","SAR"
0.08020428,251857.5,0.3879402,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Leishmania","SAR"
0.04912738,260367,0.5972924,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Leishmania","SAR"
-0.07556879,294511.2,0.4160389,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Leishmania","SAR"
0.07166021,254197.1,0.4406271,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Leishmania","SAR"
-0.1251169,308078.4,0.1770288,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Leishmania","SAR"
-0.1846259,324373.1,0.04534475,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Leishmania","SAR"
-0.004563547,275068.6,0.9608832,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Leishmania","SAR"
0.02332343,267432.6,0.8020504,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Leishmania","SAR"
0.05451068,258892.9,0.5576939,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Leishmania","SAR"
-0.09969864,301118.4,0.2827534,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Leishmania","SAR"
0.1058863,244825.3,0.253792,"Spearman's rank correlation rho","two.sided","Eosinophils","Leishmania","SAR"
-0.1375869,311492.9,0.1373474,"Spearman's rank correlation rho","two.sided","Neutrophils","Leishmania","SAR"
-0.0844536,296944,0.3626968,"Spearman's rank correlation rho","two.sided","TILs","Leishmania","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Lelliottia","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Lelliottia","SAR"
-0.001099814,274120.2,0.9905693,"Spearman's rank correlation rho","two.sided","B.cells.naive","Leptotrichia","SAR"
0.04992781,260147.8,0.5913254,"Spearman's rank correlation rho","two.sided","B.cells.memory","Leptotrichia","SAR"
0.00404402,272711.7,0.9653334,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Leptotrichia","SAR"
0.03476135,264300.7,0.7086288,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Leptotrichia","SAR"
0.1189603,241245.4,0.1994764,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Leptotrichia","SAR"
-0.02884486,281717.3,0.756512,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Leptotrichia","SAR"
-0.01813802,278785.5,0.8454337,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Leptotrichia","SAR"
-0.13272,310160.2,0.1519416,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Leptotrichia","SAR"
0.033038,264772.6,0.7224689,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Leptotrichia","SAR"
-0.1227668,307434.9,0.1853674,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Leptotrichia","SAR"
0.1021928,245836.7,0.2708241,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Leptotrichia","SAR"
-0.0455547,286292.7,0.624249,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Leptotrichia","SAR"
0.05644518,258363.2,0.5437787,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Leptotrichia","SAR"
0.008847666,271396.3,0.9242441,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Leptotrichia","SAR"
0.09528047,247729.4,0.3047361,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Leptotrichia","SAR"
0.002369029,273170.3,0.9796878,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Leptotrichia","SAR"
-0.1093149,303751.5,0.238654,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Leptotrichia","SAR"
0.1757366,225699,0.05697431,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Leptotrichia","SAR"
-0.03847685,284354.7,0.6791162,"Spearman's rank correlation rho","two.sided","Eosinophils","Leptotrichia","SAR"
-0.03890787,284472.7,0.6757227,"Spearman's rank correlation rho","two.sided","Neutrophils","Leptotrichia","SAR"
0.04526158,261425.5,0.6264835,"Spearman's rank correlation rho","two.sided","TILs","Leptotrichia","SAR"
-0.0564977,289289.1,0.5434034,"Spearman's rank correlation rho","two.sided","B.cells.naive","Leuconostoc","SAR"
-0.05958915,290135.6,0.5215336,"Spearman's rank correlation rho","two.sided","B.cells.memory","Leuconostoc","SAR"
-0.07625678,294699.6,0.4117952,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Leuconostoc","SAR"
0.08174258,251436.3,0.3788739,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Leuconostoc","SAR"
-0.09093609,298719,0.3274149,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Leuconostoc","SAR"
-0.06585908,291852.5,0.4785933,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Leuconostoc","SAR"
0.006341341,272082.6,0.9456647,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Leuconostoc","SAR"
-0.1215704,307107.3,0.1897213,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Leuconostoc","SAR"
-0.08557756,297251.8,0.3568384,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Leuconostoc","SAR"
0.002811891,273049.1,0.9758917,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Leuconostoc","SAR"
-0.05151634,287925.2,0.5795641,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Leuconostoc","SAR"
-0.08131759,296085.3,0.3813657,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Leuconostoc","SAR"
-0.03953091,284643.3,0.670829,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Leuconostoc","SAR"
-0.009556614,276435.8,0.9181942,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Leuconostoc","SAR"
0.01639354,269330.1,0.8601403,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Leuconostoc","SAR"
0.1539783,231656.8,0.09595858,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Leuconostoc","SAR"
-0.07785599,295137.5,0.4020293,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Leuconostoc","SAR"
0.1238064,239918.5,0.1816441,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Leuconostoc","SAR"
0.09891304,246734.7,0.2865826,"Spearman's rank correlation rho","two.sided","Eosinophils","Leuconostoc","SAR"
0.05943708,257544,0.5225989,"Spearman's rank correlation rho","two.sided","Neutrophils","Leuconostoc","SAR"
-0.014637,277826.9,0.8749971,"Spearman's rank correlation rho","two.sided","TILs","Leuconostoc","SAR"
-0.05133852,287876.5,0.5808752,"Spearman's rank correlation rho","two.sided","B.cells.naive","Lupinus","SAR"
0.1194361,241115.1,0.1976717,"Spearman's rank correlation rho","two.sided","B.cells.memory","Lupinus","SAR"
-0.1459695,313788.2,0.114746,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Lupinus","SAR"
0.09949589,246575.1,0.2837384,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Lupinus","SAR"
-0.107206,303174,0.2478892,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Lupinus","SAR"
-0.09887433,300892.7,0.2867721,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Lupinus","SAR"
0.0847417,250615.1,0.361572,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Lupinus","SAR"
0.07340123,253720.3,0.4295745,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Lupinus","SAR"
-0.02515782,280707.7,0.7868391,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Lupinus","SAR"
-0.02203601,279852.9,0.8127709,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Lupinus","SAR"
-0.1299084,309390.4,0.1608873,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Lupinus","SAR"
0.1191638,241189.7,0.1987029,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Lupinus","SAR"
-0.1624777,318308.5,0.07876931,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Lupinus","SAR"
-0.2025685,329286.1,0.0278145,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Lupinus","SAR"
-0.006662146,275643.2,0.9429204,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Lupinus","SAR"
0.0190449,268604.1,0.837809,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Lupinus","SAR"
-0.05595603,289140.8,0.5472811,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Lupinus","SAR"
-0.008458408,276135.1,0.9275678,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Lupinus","SAR"
0.08996889,249183.8,0.3326075,"Spearman's rank correlation rho","two.sided","Eosinophils","Lupinus","SAR"
-0.09885058,300886.2,0.2868885,"Spearman's rank correlation rho","two.sided","Neutrophils","Lupinus","SAR"
-0.1103028,304022,0.2340498,"Spearman's rank correlation rho","two.sided","TILs","Lupinus","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Lysobacter","SAR"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Lysobacter","SAR"
-0.03640213,283786.6,0.6955396,"Spearman's rank correlation rho","two.sided","B.cells.naive","Malassezia","SAR"
-0.06994781,292972,0.4516532,"Spearman's rank correlation rho","two.sided","B.cells.memory","Malassezia","SAR"
0.07801038,252458.3,0.4010938,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Malassezia","SAR"
0.1685119,227677.2,0.06813855,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Malassezia","SAR"
-0.02445936,280516.4,0.7926218,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Malassezia","SAR"
0.1524651,232071.2,0.09930859,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Malassezia","SAR"
0.0419304,262337.7,0.6521118,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Malassezia","SAR"
-0.03794492,284209,0.683313,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Malassezia","SAR"
0.1533035,231841.6,0.09744112,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Malassezia","SAR"
0.1161986,242001.6,0.2101866,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Malassezia","SAR"
-0.05488555,288847.7,0.5549841,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Malassezia","SAR"
-0.1336219,310407.2,0.1491524,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Malassezia","SAR"
-0.05019207,287562.5,0.5893613,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Malassezia","SAR"
-0.06896319,292702.4,0.4580623,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Malassezia","SAR"
0.0445488,261620.7,0.6319313,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Malassezia","SAR"
