"hazard.ratio","pvalue","taxa","cancer"
0.711471055533934,0.678463840720507,"family_Bradyrhizobiaceae","RCC"
NA,NA,"family_Brassicaceae","RCC"
NA,NA,"family_Bromeliaceae","RCC"
0.256578365116242,0.108915228995213,"family_Burkholderiaceae","RCC"
NA,NA,"family_Candidatus","RCC"
NA,NA,"family_Cannabaceae","RCC"
NA,NA,"family_Caulobacteraceae","RCC"
0.914811858296584,0.922344683872016,"family_Cellulomonadaceae","RCC"
NA,NA,"family_Chaetomiaceae","RCC"
0.707145333325508,0.757546878622077,"family_Chamaesiphonaceae","RCC"
NA,NA,"family_Chenopodiaceae","RCC"
0.912650837007781,0.916869731358775,"family_Chromobacteriaceae","RCC"
NA,NA,"family_Clavicipitaceae","RCC"
2.96507962062104,0.185760402034864,"family_Clostridiaceae","RCC"
0.316224635773138,0.160960021610165,"family_Comamonadaceae","RCC"
NA,NA,"family_Convolvulaceae","RCC"
NA,NA,"family_Corynebacteriaceae","RCC"
76656199.6281346,0.998834370865938,"family_Cryptococcaceae","RCC"
1.50937204041765,0.707399760640119,"family_Cryptosporidiidae","RCC"
26334543.5349255,0.999113094332245,"family_Cucurbitaceae","RCC"
NA,NA,"family_Cyanidiaceae","RCC"
1.19470897202533e-09,0.999128456663268,"family_Cytophagaceae","RCC"
NA,NA,"family_Debaryomycetaceae","RCC"
0.60168174004361,0.643138130872828,"family_Deinococcaceae","RCC"
1.14851947032821,0.873361298095141,"family_Desulfovibrionaceae","RCC"
0.391327360367744,0.396467249090253,"family_Desulfuromonadaceae","RCC"
76656200.4510545,0.998834370872108,"family_Dictyosteliaceae","RCC"
1.17284666452649,0.84860841520733,"family_Dipodascaceae","RCC"
0.552115940603993,0.46987231224567,"family_Enterobacteriaceae","RCC"
0.955449512443032,0.958269922166396,"family_Enterococcaceae","RCC"
0.128408686751469,0.0146730321572386,"family_Erythrobacteraceae","RCC"
26334543.5349255,0.999113094332245,"family_Euphorbiaceae","RCC"
NA,NA,"family_Fabaceae","RCC"
NA,NA,"family_Fagaceae","RCC"
0.112925195945864,0.0478782765691228,"family_Flavobacteriaceae","RCC"
0.892109067142214,0.889145022394147,"family_Frankiaceae","RCC"
NA,NA,"family_Funariaceae","RCC"
NA,NA,"family_Gallionellaceae","RCC"
NA,NA,"family_Geminigeraceae","RCC"
3.58826534133828e-09,0.998836659692973,"family_Gemmatimonadaceae","RCC"
NA,NA,"family_Geobacteraceae","RCC"
308511393.703854,0.998657773202182,"family_Geodermatophilaceae","RCC"
NA,NA,"family_Glomerellaceae","RCC"
0.316224635773138,0.160960021610164,"family_Halieaceae","RCC"
0.120732545810376,0.0155010296883483,"family_Halobacteriovoraceae","RCC"
0.583281398748883,0.539505407369562,"family_Halomonadaceae","RCC"
0.493203239231802,0.390438343074775,"family_Helicobacteraceae","RCC"
1.09774683343665,0.909166745706049,"family_Hemiselmidaceae","RCC"
0.14340024410128,0.0794226415265456,"family_Herpesviridae","RCC"
0.135026594137497,0.0698098403346832,"family_Hymenobacteraceae","RCC"
0.661450578200456,0.614359771678298,"family_Hyphomonadaceae","RCC"
NA,NA,"family_Intrasporangiaceae","RCC"
0.631363791726097,0.615494479264368,"family_Kofleriaceae","RCC"
1.14851947032821,0.873361298095141,"family_Labilitrichaceae","RCC"
294621557.531596,0.998799043654217,"family_Lachnospiraceae","RCC"
NA,NA,"family_Lactobacillaceae","RCC"
NA,NA,"family_Leptotrichiaceae","RCC"
3.01535271879872,0.208614401410204,"family_Leuconostocaceae","RCC"
NA,NA,"family_Lythraceae","RCC"
4.0786820739279,0.19987467022145,"family_Malasseziaceae","RCC"
NA,NA,"family_Malvaceae","RCC"
1.48723533761247,0.650383688638554,"family_Mamiellaceae","RCC"
0.489503895492728,0.515412354274828,"family_Methanotrichaceae","RCC"
0.148088346278274,0.0244860756258313,"family_Methylobacteriaceae","RCC"
NA,NA,"family_Methylococcaceae","RCC"
NA,NA,"family_Methylocystaceae","RCC"
73981980.9351497,0.998975240015079,"family_Microbacteriaceae","RCC"
0.769641563999072,0.816532698514176,"family_Micrococcaceae","RCC"
229319231.639194,0.999088928598126,"family_Micromonosporaceae","RCC"
NA,NA,"family_Moraxellaceae","RCC"
NA,NA,"family_Musaceae","RCC"
0.548172395013756,0.51303189420844,"family_Mycobacteriaceae","RCC"
0.371978330407378,0.255255265199639,"family_Mycoplasmataceae","RCC"
NA,NA,"family_Mycosphaerellaceae","RCC"
0.570440663777117,0.60938791996942,"family_Myxococcaceae","RCC"
0.394361763226444,0.401031071260375,"family_Natrialbaceae","RCC"
NA,NA,"family_Nectriaceae","RCC"
0.128408686751469,0.0146730321572386,"family_Nitrosomonadaceae","RCC"
1.22682536117661,0.808923535097145,"family_Nocardiaceae","RCC"
1.36345834971978,0.78631200481091,"family_Nocardioidaceae","RCC"
0.576309310528184,0.526278810016861,"family_Nocardiopsaceae","RCC"
0.164156835526601,0.102821286324753,"family_Nudiviridae","RCC"
NA,NA,"family_Nymphaeaceae","RCC"
NA,NA,"family_Oleaceae","RCC"
0.612813913105384,0.551208867330959,"family_Oxalobacteraceae","RCC"
4.63828354058905,0.0773872254132675,"family_Paenibacillaceae","RCC"
NA,NA,"family_Papaveraceae","RCC"
0.128408686751469,0.0146730321572386,"family_Pasteurellaceae","RCC"
NA,NA,"family_Pedaliaceae","RCC"
0.741266239919869,0.732963655343344,"family_Peptoniphilaceae","RCC"
339311756.631916,0.998702903832047,"family_Peptostreptococcaceae","RCC"
NA,NA,"family_Persicobacteraceae","RCC"
1.04396561232993,0.969481134526569,"family_Phaeodactylaceae","RCC"
NA,NA,"family_Phaffomycetaceae","RCC"
NA,NA,"family_Phyllobacteriaceae","RCC"
1.50937204041765,0.707399760640119,"family_Pichiaceae","RCC"
0.468986226270331,0.360318631283709,"family_Piscirickettsiaceae","RCC"
NA,NA,"family_Plasmodiidae","RCC"
NA,NA,"family_Poaceae","RCC"
2.59519123267707,0.273239434507857,"family_Promicromonosporaceae","RCC"
0.934421264344191,0.935978476630592,"family_Propionibacteriaceae","RCC"
0.128408686751469,0.0146730321572386,"family_Pseudomonadaceae","RCC"
26334543.5349255,0.999113094332245,"family_Pseudonocardiaceae","RCC"
NA,NA,"family_Pyriculariaceae","RCC"
0.112925195945864,0.0478782765691228,"family_Retroviridae","RCC"
NA,NA,"family_Rhamnaceae","RCC"
0.507913624086408,0.536541711825979,"family_Rhizobiaceae","RCC"
0.128408686751469,0.0146730321572386,"family_Rhodobacteraceae","RCC"
0.390631567008968,0.260463078896524,"family_Rhodospirillaceae","RCC"
NA,NA,"family_Rhodothermaceae","RCC"
NA,NA,"family_Rosaceae","RCC"
26334543.5349255,0.999113094332245,"family_Rubiaceae","RCC"
0.641913650534082,0.627637033571441,"family_Ruminococcaceae","RCC"
NA,NA,"family_Rutaceae","RCC"
NA,NA,"family_Saccharomycetaceae","RCC"
NA,NA,"family_Salicaceae","RCC"
NA,NA,"family_Sarcocystidae","RCC"
229319230.760623,0.999088928596377,"family_Schizosaccharomycetaceae","RCC"
NA,NA,"family_Sclerotiniaceae","RCC"
NA,NA,"family_Solanaceae","RCC"
NA,NA,"family_Sordariaceae","RCC"
1.45752042749392,0.680483222642077,"family_Sphingomonadaceae","RCC"
NA,NA,"family_Staphylococcaceae","RCC"
1.63181673688279,0.551208867330959,"family_Streptococcaceae","RCC"
NA,NA,"family_Streptomycetaceae","RCC"
NA,NA,"family_Streptosporangiaceae","RCC"
1.54723221667183,0.696449174021706,"family_Symbiobacteriaceae","RCC"
NA,NA,"family_Thalassiosiraceae","RCC"
232670823.767228,0.999082086339441,"family_Theileriidae","RCC"
NA,NA,"family_Thermaceae","RCC"
1131088350.25032,0.999044600327478,"family_Thermoactinomycetaceae","RCC"
0.511445235145233,0.542013273020869,"family_Thermoanaerobacteraceae","RCC"
3.87381234376774,0.120314432612927,"family_Thermomonosporaceae","RCC"
NA,NA,"family_Thermoproteaceae","RCC"
NA,NA,"family_Trichomonascaceae","RCC"
NA,NA,"family_Trypanosomatidae","RCC"
3.94316499887955,0.116947323326989,"family_Unikaryonidae","RCC"
NA,NA,"family_Ustilaginaceae","RCC"
1.02734608083704,0.975552288928103,"family_Vibrionaceae","RCC"
261985723.680107,0.998897764969923,"family_Vitaceae","RCC"
0.350102625045969,0.227471576587779,"family_Xanthobacteraceae","RCC"
0.128408686751469,0.0146730321572386,"family_Xanthomonadaceae","RCC"
1.26020286421031,0.780795773930529,"family_Yersiniaceae","RCC"
NA,NA,"family_Zoogloeaceae","RCC"
0.688767496241311,0.733897482430675,"genus_Acetobacter","RCC"
NA,NA,"genus_Achromobacter","RCC"
1.71506951269886,0.6297145645094,"genus_Acidaminococcus","RCC"
0.328174803150609,0.17646033493214,"genus_Acidovorax","RCC"
NA,NA,"genus_Actinoalloteichus","RCC"
3.87381234376774,0.120314432612927,"genus_Actinomadura","RCC"
229319231.639194,0.999088928598126,"genus_Actinoplanes","RCC"
2.11755938021218,0.386650595700729,"genus_Actinosynnema","RCC"
NA,NA,"genus_Aeromicrobium","RCC"
0.411530639679443,0.30784774949257,"genus_Aeromonas","RCC"
NA,NA,"genus_Agrobacterium","RCC"
NA,NA,"genus_Agrococcus","RCC"
NA,NA,"genus_Agromyces","RCC"
0.755289812758805,0.735301257351212,"genus_Alcaligenes","RCC"
76656201.0885648,0.99883437087993,"genus_Alloactinosynnema","RCC"
1.16158770863456e-09,0.999121236684995,"genus_Alpharetrovirus","RCC"
NA,NA,"genus_Altererythrobacter","RCC"
3.246746209937,0.285157786943123,"genus_Amycolatopsis","RCC"
0.741266239919869,0.732963655343344,"genus_Anaerococcus","RCC"
0.345003691718317,0.193757284176184,"genus_Anaeromyxobacter","RCC"
294621557.531596,0.998799043654217,"genus_Anaerostipes","RCC"
NA,NA,"genus_Ananas","RCC"
221018341.338809,0.999146791326637,"genus_Arabidopsis","RCC"
NA,NA,"genus_Arachis","RCC"
0.769641563999072,0.816532698514176,"genus_Arthrobacter","RCC"
NA,NA,"genus_Asparagus","RCC"
NA,NA,"genus_Aspergillus","RCC"
1.53702956447604,0.621000337402823,"genus_Azospirillum","RCC"
1287300788.3623,0.998997882232233,"genus_Babesia","RCC"
NA,NA,"genus_Bacillus","RCC"
NA,NA,"genus_Bartonella","RCC"
1.37896473325394,0.713227048529225,"genus_Bathycoccus","RCC"
236300336.058404,0.999026032712057,"genus_Besnoitia","RCC"
NA,NA,"genus_Beta","RCC"
5.29967142360861,0.128097481748403,"genus_Bigelowiella","RCC"
308511393.703854,0.998657773202182,"genus_Blastococcus","RCC"
1.01813899694494,0.983560821185183,"genus_Bordetella","RCC"
0.4310098994229,0.448589088718122,"genus_Bosea","RCC"
NA,NA,"genus_Botrytis","RCC"
NA,NA,"genus_Brachypodium","RCC"
NA,NA,"genus_Bradyrhizobium","RCC"
NA,NA,"genus_Brassica","RCC"
NA,NA,"genus_Brevibacillus","RCC"
0.275214670053222,0.140230193371563,"genus_Burkholderia","RCC"
NA,NA,"genus_Cajanus","RCC"
NA,NA,"genus_Camelina","RCC"
NA,NA,"genus_Candida","RCC"
0.950159606015204,0.953190750092103,"genus_Candidatus","RCC"
NA,NA,"genus_Cannabis","RCC"
NA,NA,"genus_Capsicum","RCC"
NA,NA,"genus_Cedecea","RCC"
2.59519123267707,0.273239434507857,"genus_Cellulosimicrobium","RCC"
NA,NA,"genus_Cercospora","RCC"
0.707145333325508,0.757546878622077,"genus_Chamaesiphon","RCC"
0.912650837007781,0.916869731358775,"genus_Chromobacterium","RCC"
0.157669766954416,0.0930137872350663,"genus_Chryseobacterium","RCC"
229862628.668478,0.99907972151725,"genus_Cicer","RCC"
NA,NA,"genus_Citrobacter","RCC"
NA,NA,"genus_Citrus","RCC"
339311756.631916,0.998702903832047,"genus_Clostridioides","RCC"
2.96507962062104,0.185760402034864,"genus_Clostridium","RCC"
0.935194372515987,0.934819250366149,"genus_Cnuibacter","RCC"
26334543.5349255,0.999113094332245,"genus_Coffea","RCC"
NA,NA,"genus_Colletotrichum","RCC"
NA,NA,"genus_Comamonas","RCC"
NA,NA,"genus_Corynebacterium","RCC"
6.35583347649753,0.0502485393131441,"genus_Cronobacter","RCC"
0.945494258580342,0.945316474181002,"genus_Cryobacterium","RCC"
76656199.6281346,0.998834370865938,"genus_Cryptococcus","RCC"
1.50937204041765,0.707399760640119,"genus_Cryptosporidium","RCC"
0.117851130197758,0.130693052597925,"genus_Cucumis","RCC"
0.601940198072685,0.558572462650099,"genus_Cucurbita","RCC"
0.831717927922316,0.869439507154973,"genus_Cupriavidus","RCC"
NA,NA,"genus_Curtobacterium","RCC"
0.427457444200807,0.447308022393789,"genus_Cutibacterium","RCC"
NA,NA,"genus_Cyanidioschyzon","RCC"
NA,NA,"genus_Cycloclasticus","RCC"
NA,NA,"genus_Cynara","RCC"
0.186193736502176,0.12699331984219,"genus_Cytomegalovirus","RCC"
NA,NA,"genus_Daucus","RCC"
NA,NA,"genus_Debaryomyces","RCC"
0.60168174004361,0.643138130872828,"genus_Deinococcus","RCC"
1.14851947032821,0.873361298095141,"genus_Desulfovibrio","RCC"
76656200.4510545,0.998834370872108,"genus_Dictyostelium","RCC"
NA,NA,"genus_Elaeis","RCC"
3.94316499887955,0.116947323326989,"genus_Encephalitozoon","RCC"
0.955449512443032,0.958269922166396,"genus_Enterococcus","RCC"
261985723.680107,0.998897764969923,"genus_Eremothecium","RCC"
NA,NA,"genus_Escherichia","RCC"
0.641913650534082,0.627637033571441,"genus_Faecalibacterium","RCC"
NA,NA,"genus_Ferriphaselus","RCC"
9.60282664620026e-10,0.999061124093013,"genus_Flavobacterium","RCC"
0.394582729184576,0.406742053811541,"genus_Fragaria","RCC"
0.892109067142214,0.889145022394147,"genus_Frankia","RCC"
1.36345834971978,0.78631200481091,"genus_Friedmanniella","RCC"
NA,NA,"genus_Fusarium","RCC"
0.112925195945864,0.0478782765691228,"genus_Gammaretrovirus","RCC"
3.58826534133828e-09,0.998836659692973,"genus_Gemmatimonas","RCC"
NA,NA,"genus_Geobacter","RCC"
NA,NA,"genus_Glaesserella","RCC"
73125053.8012848,0.999119308616121,"genus_Glycine","RCC"
NA,NA,"genus_Gossypium","RCC"
NA,NA,"genus_Guillardia","RCC"
NA,NA,"genus_Haematobacter","RCC"
NA,NA,"genus_Haemophilus","RCC"
0.631363791726097,0.615494479264368,"genus_Haliangium","RCC"
0.316224635773138,0.160960021610164,"genus_Halioglobus","RCC"
0.120732545810376,0.0155010296883483,"genus_Halobacteriovorax","RCC"
0.583281398748883,0.539505407369562,"genus_Halomonas","RCC"
NA,NA,"genus_Helianthus","RCC"
0.493203239231802,0.390438343074775,"genus_Helicobacter","RCC"
1.09774683343665,0.909166745706049,"genus_Hemiselmis","RCC"
NA,NA,"genus_Herbaspirillum","RCC"
0.661450578200456,0.614359771678298,"genus_Hirschia","RCC"
NA,NA,"genus_Hungatella","RCC"
NA,NA,"genus_Intrasporangium","RCC"
NA,NA,"genus_Ipomoea","RCC"
0.612813913105384,0.551208867330959,"genus_Janthinobacterium","RCC"
NA,NA,"genus_Kazachstania","RCC"
293009097.701476,0.998686727419238,"genus_Kitasatospora","RCC"
0.187874215134314,0.137805649555949,"genus_Klebsiella","RCC"
1.06224523212961,0.956964718697041,"genus_Kluyveromyces","RCC"
NA,NA,"genus_Komagataeibacter","RCC"
NA,NA,"genus_Komagataella","RCC"
1.14851947032821,0.873361298095141,"genus_Labilithrix","RCC"
0.350102625045969,0.227471576587779,"genus_Labrys","RCC"
1131088350.25032,0.999044600327478,"genus_Laceyella","RCC"
NA,NA,"genus_Lachancea","RCC"
NA,NA,"genus_Lachnoclostridium","RCC"
NA,NA,"genus_Lactobacillus","RCC"
NA,NA,"genus_Leishmania","RCC"
1.05792557487024,0.948446898533292,"genus_Lelliottia","RCC"
NA,NA,"genus_Leptotrichia","RCC"
3.01535271879872,0.208614401410204,"genus_Leuconostoc","RCC"
NA,NA,"genus_Lupinus","RCC"
0.402915349705831,0.294891241058132,"genus_Lysobacter","RCC"
4.0786820739279,0.19987467022145,"genus_Malassezia","RCC"
NA,NA,"genus_Malus","RCC"
26334543.5349255,0.999113094332245,"genus_Manihot","RCC"
NA,NA,"genus_Marinobacter","RCC"
NA,NA,"genus_Massilia","RCC"
960311766.162382,0.99907550164694,"genus_Medicago","RCC"
NA,NA,"genus_Mesorhizobium","RCC"
0.489503895492728,0.515412354274828,"genus_Methanothrix","RCC"
NA,NA,"genus_Methylomonas","RCC"
0.148088346278274,0.0244860756258313,"genus_Methylorubrum","RCC"
3.25468050936749,0.177948450550763,"genus_Microbacterium","RCC"
1.37528422256327,0.700617846948712,"genus_Microlunatus","RCC"
1.48723533761247,0.650383688638554,"genus_Micromonas","RCC"
1.08700660876937,0.924530455067459,"genus_Micromonospora","RCC"
NA,NA,"genus_Microvirga","RCC"
0.128408686751469,0.0146730321572386,"genus_Minicystis","RCC"
NA,NA,"genus_Modestobacter","RCC"
0.511445235145233,0.542013273020869,"genus_Moorella","RCC"
NA,NA,"genus_Moraxella","RCC"
NA,NA,"genus_Musa","RCC"
0.444222710584909,0.350069583062013,"genus_Mycoavidus","RCC"
0.498975020527287,0.437607042979048,"genus_Mycobacterium","RCC"
NA,NA,"genus_Mycobacteroides","RCC"
0.585332459228893,0.537147313968759,"genus_Mycolicibacterium","RCC"
0.371978330407378,0.255255265199639,"genus_Mycoplasma","RCC"
0.186193736502176,0.126993319842189,"genus_Myroides","RCC"
0.570440663777117,0.60938791996942,"genus_Myxococcus","RCC"
NA,NA,"genus_Nakaseomyces","RCC"
0.394361763226444,0.401031071260375,"genus_Natronolimnobius","RCC"
1.20233070182587,0.869439507154973,"genus_Naumovozyma","RCC"
NA,NA,"genus_Ndongobacter","RCC"
0.570440663777117,0.60938791996942,"genus_Neospora","RCC"
NA,NA,"genus_Neurospora","RCC"
NA,NA,"genus_Nicotiana","RCC"
0.128408686751469,0.0146730321572386,"genus_Nitrosomonas","RCC"
NA,NA,"genus_Nitrospirillum","RCC"
2.10322319467184,0.370218630898513,"genus_Nocardia","RCC"
NA,NA,"genus_Nocardioides","RCC"
NA,NA,"genus_Nonomuraea","RCC"
NA,NA,"genus_Novosphingobium","RCC"
NA,NA,"genus_Nymphaea","RCC"
0.66461551614937,0.638353618647069,"genus_Oceanisphaera","RCC"
NA,NA,"genus_Ogataea","RCC"
NA,NA,"genus_Olea","RCC"
NA,NA,"genus_Oryza","RCC"
NA,NA,"genus_Ostreococcus","RCC"
0.507913624086408,0.536541711825979,"genus_Ottowia","RCC"
4.63828354058905,0.0773872254132675,"genus_Paenibacillus","RCC"
NA,NA,"genus_Pandoraea","RCC"
NA,NA,"genus_Panicum","RCC"
NA,NA,"genus_Papaver","RCC"
0.256578365116242,0.108915228995213,"genus_Paracoccus","RCC"
0.914811858296584,0.922344683872016,"genus_Paraoerskovia","RCC"
0.128408686751469,0.0146730321572386,"genus_Pasteurella","RCC"
0.391327360367744,0.396467249090253,"genus_Pelobacter","RCC"
NA,NA,"genus_Persicobacter","RCC"
0.391327360367744,0.396467249090253,"genus_Phaeobacter","RCC"
1.04396561232993,0.969481134526569,"genus_Phaeodactylum","RCC"
NA,NA,"genus_Phaseolus","RCC"
NA,NA,"genus_Physcomitrella","RCC"
1.50937204041765,0.707399760640119,"genus_Pichia","RCC"
NA,NA,"genus_Pimelobacter","RCC"
0.468986226270331,0.360318631283709,"genus_Piscirickettsia","RCC"
1.72711877874933,0.528887440390125,"genus_Plantibacter","RCC"
NA,NA,"genus_Plasmodium","RCC"
NA,NA,"genus_Pochonia","RCC"
NA,NA,"genus_Populus","RCC"
0.128408686751469,0.0146730321572386,"genus_Porphyrobacter","RCC"
0.308106166536848,0.292409601710033,"genus_Protaetiibacter","RCC"
NA,NA,"genus_Prunus","RCC"
0.128408686751469,0.0146730321572386,"genus_Pseudomonas","RCC"
4.14176972869076,0.106304277779852,"genus_Pseudonocardia","RCC"
NA,NA,"genus_Punica","RCC"
NA,NA,"genus_Pyricularia","RCC"
NA,NA,"genus_Pyrobaculum","RCC"
NA,NA,"genus_Quercus","RCC"
NA,NA,"genus_Ralstonia","RCC"
2.78844108624112,0.351562258402731,"genus_Rathayibacter","RCC"
0.507913624086408,0.536541711825979,"genus_Rhizobium","RCC"
0.567366248320171,0.615573114487658,"genus_Rhodococcus","RCC"
1.00858084165875,0.992164343110893,"genus_Rhodoferax","RCC"
1.51393639273068,0.617240028247374,"genus_Rhodopseudomonas","RCC"
2.30803499846389,0.307390390802837,"genus_Rhodospirillum","RCC"
NA,NA,"genus_Rhodothermus","RCC"
NA,NA,"genus_Rosa","RCC"
NA,NA,"genus_Roseovarius","RCC"
NA,NA,"genus_Rothia","RCC"
0.135026594137497,0.0698098403346832,"genus_Rufibacter","RCC"
1.19470897202533e-09,0.999128456663268,"genus_Runella","RCC"
NA,NA,"genus_Saccharomyces","RCC"
1.20937786353487,0.86672883108298,"genus_Saccharopolyspora","RCC"
NA,NA,"genus_Salinicola","RCC"
3.85059112721198,0.123716548612861,"genus_Schaalia","RCC"
26334543.5349255,0.999113094332245,"genus_Scheffersomyces","RCC"
229319230.760623,0.999088928596377,"genus_Schizosaccharomyces","RCC"
NA,NA,"genus_Serpentinomonas","RCC"
1.26020286421031,0.780795773930529,"genus_Serratia","RCC"
NA,NA,"genus_Sesamum","RCC"
NA,NA,"genus_Setaria","RCC"
NA,NA,"genus_Simplicispira","RCC"
1.61674117350118,0.580390638156145,"genus_Sinomonas","RCC"
