"node","closeness"
"s__Streptococcus salivarius",12634567.2272115
"s__Clostridium sp. AWRP",12634479.6826562
"FOXA3",12634287.7959235
"FRMD4B",12633634.0054309
"OR4C6",12633493.6175978
"TBX10",12633143.3851172
"TAS2R41",12632694.9243316
"EXTL1",12632552.9947495
"CHRFAM7A",12632191.4687469
"CDC42EP5",12631684.9218287
"HMHB1",12631322.8273889
"OR51M1",12631269.0341055
"CCDC107",12630671.272458
"OR10K1",12630631.1845258
"C9orf50",12630000.405111
"HSPE1-MOB4",12629945.0676975
"SYTL4",12629300.1550059
"OR5L2",12628528.6208218
"OCIAD2",12628521.2546519
"OR52I1",12625274.705757
"SLC7A4",12625216.4715623
"OTOP3",12625027.6936332
"PADI1",12624307.6961826
"RAB31",12624184.3935362
"FKBP1B",12624149.6358747
"CLEC14A",12623836.0938656
"AHSP",12623787.5480014
"C16orf54",12623724.0133876
"SAMD9L",12623344.267706
"TMEM231",12622857.0732003
"RXRG",12622448.9665707
"AMPD1",12621900.7375369
"SOST",12621726.7197688
"OR9A2",12621247.844277
"ADAMTS15",12621182.3303077
"KCNJ16",12620947.490769
"HSPB2",12620478.7947375
"MTMR8",12619769.4701163
"PAOX",12619474.9371112
"LEPR",12619398.9023453
"OR1S2",12619074.1060612
"CAPSL",12618857.3569873
"IQUB",12618734.3857883
"IGFL3",12618014.0359371
"RNASE7",12617919.5347718
"SLC1A7",12617855.3987857
"MYCT1",12617517.7315509
"GABRR1",12615079.0133287
"s__Anaerococcus prevotii",12614962.6126668
"EDN1",12614654.5653987
"NKX2-3",12614152.1232093
"MAP3K15",12614108.2253187
"RTN4RL1",12613237.9429065
"AQP12B",12613077.5937183
"CRYBA2",12612437.8665518
"SNAI1",12612207.5919524
"CCDC153",12612120.7031711
"FAM71E1",12611890.53359
"C16orf46",12611564.9262712
"TBC1D3F",12610205.9720433
"OR7A17",12609895.373382
"PTH2R",12609288.7738586
"OR5A1",12609001.0126725
"CCDC155",12608399.2119166
"SNORA46",12608321.6683044
"RBKS",12608195.7743285
"RTP3",12607934.4117831
"SCNN1A",12607865.0464952
"HTN3",12607624.9179932
"DENND3",12607377.4147204
"EPS8L2",12607338.2650848
"PACSIN1",12606155.482761
"ROBO4",12605810.1499956
"KLHL26",12605726.9695022
"ZNF71",12605347.0621089
"BNC1",12605274.2101676
"TBC1D3G",12605163.0681161
"ITGA2",12605125.7222702
"SPHKAP",12604801.5141218
"SEMG2",12604269.062714
"LRRC71",12604245.6173517
"IL1RAPL2",12603412.611216
"LOC100240735",12602937.2902383
"SERPINA9",12602511.1920504
"ANKRD20A4",12601860.219377
"MIAT",12601487.1245503
"CD180",12601267.2882104
"HSF2BP",12601258.1175826
"UPK1A",12601088.1413722
"PIH1D2",12600740.5838472
"TRIM36",12600594.61404
"TNFAIP8L3",12599519.5009939
"RPRML",12598658.5317428
"OR1K1",12598572.6726061
"SPATC1",12598367.5918316
"MYO1F",12598315.1619639
"GNGT2",12598156.3814143
"RNF224",12597217.8531494
"PDE6H",12596696.7084698
"SH3GL3",12596692.8023953
"PECR",12596629.5539852
"s__Sphingomonas insulae",12596391.1727128
"CHST10",12596054.0729828
"PANK1",12595635.7938024
"PER1",12595612.5351411
"ASB16",12595479.8013544
"DLEU2",12595411.1481659
"KLF15",12595217.9512614
"TMEM154",12595145.1667879
"BEND4",12595034.9514836
"CEACAM16",12594426.2985484
"ACRV1",12594232.6456387
"LRRC19",12593002.6966404
"s__Naumovozyma castellii",12592836.118444
"TMEM150B",12592055.1536179
"NPPC",12591272.8145777
"FCHO1",12591184.201353
"NTN1",12591028.4671295
"SLC5A10",12589892.8542608
"THEGL",12589510.8659278
"CEACAM18",12589038.7149521
"NRN1L",12588969.8721528
"CT45A6",12588347.0002155
"TCF4",12588317.3549142
"OTUD7A",12588229.0133136
"DEPDC4",12587815.4712878
"FPR2",12587746.9289766
"FOXH1",12587278.1604624
"EFCAB1",12586905.1114225
"XIRP2",12586859.8446588
"C3orf52",12586673.6894805
"CPLX2",12586630.3380913
"PSTK",12586429.6929338
"OR10AD1",12586265.9258668
"ACSBG1",12586264.0685052
"OSCAR",12586175.381116
"CNR1",12585635.1901488
"PTP4A3",12585311.2084493
"C1QTNF4",12585194.9790863
"CDKN2B-AS1",12584795.9359995
"OR5K1",12584256.7532252
"STX3",12584031.3936059
"FUT5",12583946.8291121
"ALPK1",12582946.1453112
"GPR3",12582847.3616325
"TLR6",12581274.2635554
"s__[Clostridium] hylemonae",12580494.1198931
"PLS1",12580249.6170295
"s__Rhodobacter capsulatus",12579809.6888678
"TRAM1L1",12579759.9133065
"ST3GAL4",12579545.7704988
"DOK5",12578834.2519982
"MUC7",12578734.9160639
"SLC2A1",12576919.130285
"FAM9C",12575894.4854094
"SPESP1",12575835.3529209
"s__Mycobacterium koreense",12575694.3427541
"BTLA",12575232.0673862
"f__Barnesiellaceae",12574861.9967554
"g__Barnesiella",12574861.9967554
"s__Barnesiella viscericola",12574861.9967554
"HNF4G",12574510.6433734
"AKAP6",12573755.0044207
"MAEL",12573651.4536414
"FZD9",12573446.3490509
"RNF133",12573236.1091796
"SYCE3",12573004.1361075
"PCDHAC1",12572859.7285908
"s__Achromobacter sp. AONIH1",12572623.7081836
"PTGDR",12572571.4560898
"NOTCH3",12572470.8492909
"NOX5",12572316.2415875
"PBOV1",12570502.6052037
"C11orf53",12570300.4131735
"MAGEA2",12569958.8098543
"ZNF165",12569245.4916872
"SNORD116-1",12568475.2761209
"OR4D9",12567401.1798929
"c__Saprospiria",12567090.268973
"o__Saprospirales",12567090.268973
"ASCL3",12566119.2985128
"NME9",12565944.0202665
"NRGN",12565600.520004
"ADAMTS8",12565500.8815794
"LPCAT1",12565413.9712845
"CLDN9",12564905.4889707
"ZNF503-AS2",12564687.1433482
"RLBP1",12564263.3472974
"TCF19",12563659.6620474
"DCAF4L2",12563505.0491062
"NIPAL4",12563485.0366734
"SNAP91",12563309.8432367
"CLDN18",12563200.6945659
"SHISA3",12561705.3456037
"POP5",12561547.868759
"PIWIL3",12561216.7871535
"FLT3",12560606.3997809
"HELB",12560583.315845
"IHH",12560404.1165073
"FGF20",12560386.554983
"ITPRIP",12560239.3394465
"g__Stigmatella",12560097.3034945
"s__Stigmatella aurantiaca",12560097.3034945
"ANKRD44",12560041.0398831
"ZNF518B",12559838.2995977
"C17orf99",12559704.0522236
"ACOT12",12559672.3650665
"ANKRD7",12559661.9287552
"IL2",12559096.1275781
"KLB",12558697.9222577
"s__Microbacterium sp. PM5",12558696.5592984
"SULT2B1",12558599.8493457
"SSX4",12557560.8273025
"WNT7B",12557515.2892164
"g__Rhodothermus",12556845.6380217
"s__Rhodothermus marinus",12556845.6380217
"SCARNA11",12556792.8610061
"HGFAC",12556679.5101123
"MEP1A",12556663.3756208
"GBP2",12556552.4226602
"ZNF718",12556364.5809109
"FAM167B",12555761.38088
"LRRC8C",12554155.534607
"HOXC4",12553989.3219448
"NLRC5",12553904.363262
"KY",12553204.4059064
"MGAT3",12553119.7831674
"GSTA4",12553073.3462516
"DLC1",12552643.6472801
"ARHGAP23",12552248.6028694
"FERMT1",12552178.8782956
"TNMD",12551800.9735904
"s__Bacillus sp. PAMC26568",12550702.2917688
"CCDC85B",12550119.1360292
"s__Escherichia coli",12549484.1090995
"DUSP9",12549377.453958
"GPR137C",12548745.4554211
"AFP",12548669.1019253
"AKAP3",12548561.2338937
"FASLG",12548282.0480392
"TRPV1",12548263.6686971
"CDH5",12548037.3690895
"TCTEX1D1",12547897.2183847
"TAGLN3",12546769.9529392
"g__Anaerobutyricum",12545875.1209539
"s__Anaerobutyricum hallii",12545875.1209539
"MMP21",12545619.5767153
"YJEFN3",12545210.5306699
"DAZL",12541721.8450604
"ZNF727",12541456.1871707
"CACNB1",12540773.4011793
"CYP2S1",12540383.7940944
"TRIM43B",12539707.4036816
"CTU1",12539305.3744979
"KIAA0040",12539085.409644
"SOSTDC1",12539029.7864557
"o__Jatrophihabitantales",12538422.3369025
"f__Jatrophihabitantaceae",12538422.3369025
"g__Jatrophihabitans",12538422.3369025
"s__Jatrophihabitans sp. GAS493",12538422.3369025
"CATSPERG",12538152.91711
"F2RL3",12537628.1811333
"s__Treponema sp. Marseille-Q4132",12537498.3292386
"CRYBB2",12537453.9675018
"SMR3B",12537011.5068892
"UGT2B11",12536896.4056354
"ZNF683",12536855.4588333
"ZNF19",12534846.592241
"SLCO1A2",12534574.8003038
"FBP1",12533399.3122916
"DNAH8",12533128.8080697
"CCDC62",12533083.7462885
"PELI3",12532710.114486
"s__Microbacterium sp. ABRD_28",12532666.940682
"POU5F1P4",12532360.0893232
"ODF3L1",12532350.7480792
"NCKAP1L",12532179.9974313
"GKN1",12531261.0643053
"DIO3",12530936.9235762
"TMEM191B",12529932.5929037
"AQP8",12529898.0691166
"HCRT",12527693.1929015
"CDHR4",12527024.2861496
"BACE1",12526821.3167786
"RSPH4A",12526682.850399
"LIPE",12526046.7377985
"ZNF33B",12525251.6937422
"KANK2",12525082.7585028
"OR51A4",12524713.2620773
"KCNA4",12524561.3579779
"ILF3",12524483.2461808
"CIITA",12524359.1759581
"SSX2",12524353.7448748
"GPR83",12524169.9175483
"IFITM4P",12523968.9466108
"MTRNR2L3",12523427.6639707
"CYB5D1",12523196.6903505
"SLC22A9",12523099.5259952
"SSX3",12522251.193266
"CITED1",12522059.3188588
"SNORA65",12522057.4418212
"GJA4",12521047.5821448
"SIX3",12520690.4689845
"GATA4",12520152.4191853
"TMEM182",12520048.9063974
"ACTN3",12519255.5094588
"IL20RB",12518725.8587277
"GUSBP11",12518453.9732341
"OPTC",12517867.7695134
"KRT9",12517251.4331872
"FIBCD1",12516594.8439828
"HAPLN2",12516405.1179413
"LRR1",12515756.5422696
"SLC27A6",12514860.4234896
"OSM",12514291.5544524
"s__Pseudomonas citronellolis",12514176.9134811
"GAL3ST2",12514122.983757
"NEU4",12513515.0939999
"KCNK18",12512907.7424052
"FBLL1",12512722.0174425
"IFFO1",12512391.1779261
"DBF4",12511591.7994211
"LCE2A",12511429.5776815
"CREB3L4",12510619.9461743
"RPP25",12509991.9626864
"PRRT4",12509870.3053245
"CLEC3A",12509590.8038481
"PRSS35",12509196.751656
"s__Micrococcus sp. KBS0714",12509078.999016
"RP1L1",12508772.3920001
"MPPED1",12508521.5478949
"CCNJL",12508249.8392149
"s__Stenotrophomonas sp. G4",12507914.1060153
"SLC22A7",12507405.6153832
"s__Ochrobactrum sp. MT180101",12507050.2996479
"f__Fluviibacteraceae",12506916.3418776
"g__Fluviibacter",12506916.3418776
"s__Fluviibacter phosphoraccumulans",12506916.3418776
"ATP1B1",12506881.8880732
"g__Romboutsia",12506792.7980472
"s__Romboutsia ilealis",12506792.7980472
"SLC4A3",12506427.3132585
"HEYL",12506413.6488533
"MEGF10",12506221.0925052
"FBXL22",12506073.3166595
"OR7E91P",12506024.3113181
"s__Cutibacterium modestum",12505349.6283799
"RNF152",12505282.6855491
"STAR",12504530.714195
"LOC100130357",12504435.3990843
"OR1L6",12502061.021601
"GINS4",12502004.0266832
"KRTAP5-6",12501951.3933717
"WWTR1",12501866.1686472
"SERPINB7",12501718.2177747
"MMP20",12501215.7515432
"ZBTB12",12501041.1843885
"ATG16L2",12500599.2151658
"PLCE1",12500172.5382945
"TRPM1",12500131.7660094
"GJC3",12499495.7226609
"NPAS4",12499389.7487938
"LCP2",12498807.3400337
"MTMR11",12498306.0649359
"HERC5",12498162.254163
"ZNF547",12498092.6622139
"ZFP14",12497405.5434226
"MYOZ1",12497289.7466334
"s__Eremothecium gossypii",12496324.1030699
"RBPMS",12495607.5426574
"C6orf52",12495500.2564518
"JAKMIP3",12495424.9718294
"OIT3",12495069.1915934
"OR2T11",12494499.7316835
"NLRC3",12494488.172584
"RERGL",12494304.8923255
"s__Ornithinimicrobium pratense",12493992.8904209
"MAPK15",12493681.8355961
"FETUB",12493632.1751489
"SEMG1",12493570.3399606
"PRKCG",12493092.2148248
"BMI1",12492313.6529636
"TTC22",12492111.5438142
"NEK6",12491951.501044
"KIF25",12491602.1065911
"C11orf71",12491379.5489634
"s__Cutibacterium granulosum",12491010.329227
"CLRN1",12490952.5770135
"ADAM21P1",12490879.3729586
"CD101",12490580.6613648
"CYP4A22",12490316.5921856
"ATP8B3",12490077.7718586
"TTBK1",12489818.9473118
"CYP2D6",12489716.7726476
"ZNF75A",12489547.298181
"SOX14",12489527.16852
"g__unclassified-s__uncultured crAssphage",12489373.229652
"s__uncultured crAssphage",12489373.229652
"TM6SF2",12489272.6177817
"NTF4",12488486.8427706
"LIPN",12488429.4239632
"PLA2G4F",12487893.9713235
"KRT23",12487238.3310996
"ACOT6",12486985.405284
"TREH",12486785.187254
"ST8SIA2",12486432.9193478
"RBM14-RBM4",12486431.5325732
"MYH15",12486056.6641034
"NECAB2",12485775.9777483
"KRT20",12485758.453503
"SLC5A5",12485734.7085911
"SIGLEC6",12485732.1323787
"ST8SIA6",12484807.452181
"C1orf68",12484552.8185261
"SAMD10",12482625.7056589
"C1orf159",12482537.1407855
"CD34",12481914.1289049
"LYPD3",12481735.3248377
"DOK3",12481437.2829236
"SNORA55",12481373.5536813
"FMOD",12480457.5243601
"LPAL2",12480438.6410522
"SNX7",12480061.541298
"ZNF10",12479435.2066665
"TRPC1",12479140.6527486
"LOC100506388",12478930.4927925
"C5orf34",12478675.6650649
"NTNG1",12478586.8566621
"OR6A2",12478515.3832302
"TFEC",12478008.9393235
"GRID2",12477683.0654106
"HAO2",12477511.8251322
"GPR37L1",12477236.6633214
"SLC25A48",12476870.0886332
"NPM3",12476533.3914707
"FAM217A",12475955.0386109
"AVPR2",12475886.4748904
"TCTE3",12475847.7388006
"CLP1",12475677.9617374
"s__Lysobacter solisilvae (ex Kim et al. 2021)",12475579.8009325
"ZC3H12D",12474558.6157502
"ZNF114",12474454.517429
"STXBP5L",12474137.3606575
"ADH7",12473552.7548243
"CMTM1",12473245.610968
"PTCH1",12473226.0605598
"FCAMR",12472891.2294518
"SPTBN4",12472189.4736068
"SLC28A2",12471671.6286798
"IL20RA",12471395.7295914
"VWC2",12471065.3843041
"NAALAD2",12470720.3685279
"EFHB",12470293.6574783
"OR51I2",12470086.0915413
"SDS",12469644.8279962
"SERPINB11",12469383.294808
"TNFAIP8L1",12469277.3942848
"STARD9",12469269.5102719
"FABP12",12468885.9625568
"PROM2",12468827.9309482
"TEAD2",12468771.5788161
"TM4SF19",12468713.7515066
"INSC",12468383.382109
"SYK",12468139.2943646
"SSX5",12467977.7621988
"ATP7B",12467496.1873155
"TGFB1I1",12467463.2180258
"CYP8B1",12466840.3476193
"IL12A",12465526.1081058
"PTGER2",12465145.125566
"FZD4",12464873.6050569
"MDH1B",12463715.2647328
"DCAF12L2",12463455.3657252
"DACH2",12463111.1951679
"PAQR6",12463059.0736826
"DTNA",12462581.8125923
"SNTA1",12462557.7986429
"DNHD1",12462089.7903351
"ZNF77",12462039.9577721
"ZNF492",12461772.2092163
"VGF",12461685.2712698
"EPSTI1",12461448.6395002
"GABRA2",12461116.8123792
"KNG1",12460800.5052118
"AGBL3",12460526.1364044
"CYP2A7",12459806.6980865
"F2",12459510.1455911
"APBA1",12458178.8726616
"ZNF738",12457562.7706826
"GCNT1",12456951.4434608
"ZNF593",12456633.7617147
"FAM107A",12456544.4341686
"COL9A2",12456013.6078862
"RHOBTB1",12455158.5998353
"TRIM6-TRIM34",12455103.7771431
"CLEC1A",12454513.6351177
"LINC00173",12454249.5377842
"GCNT3",12454008.6341522
"MOBP",12453027.6173376
"s__Corynebacterium segmentosum",12452672.1439631
"PIGA",12452628.9017306
"TLE6",12452445.7665542
"HOMER3",12451969.499491
"CYP2F1",12450979.9062624
"RAET1E",12450524.9332754
"SRRM4",12448584.1076331
"OR4F21",12448256.8094114
"ANKRD45",12447698.5222949
"UCA1",12447151.3936316
"VCY1B",12447131.2131767
"BCL2L11",12446810.0654895
"PLK4",12446802.7038481
"OR2T3",12446770.6605359
"CDCP1",12446366.2344307
"COL23A1",12445907.9249105
"OR8H3",12445715.4663907
"PABPC5",12445068.05159
"SAMSN1",12444923.7482811
"ABCC4",12444845.5933926
"WT1-AS",12444827.4975559
"g__Flavonifractor",12444812.7209289
"s__Flavonifractor plautii",12444812.7209289
"LMX1B",12444658.8548498
"LGALS16",12444607.2813482
"GPR22",12444606.2700216
"ANO7",12444191.6500263
"OR52E8",12443203.964304
"DEFB135",12442596.7943132
"NAT14",12441797.262792
"SLC9A9",12441523.3309173
"PRR15",12441247.6793084
"KDELR3",12441233.1165393
"AMT",12440424.4580087
"IL36RN",12440197.3644674
"ANO4",12439993.4001135
"IFI44",12439641.4428468
"SCARNA8",12439454.1031893
"PTGIR",12438498.0317883
"SH2D6",12437969.7043564
"NAIF1",12437840.028892
"OR5B21",12437588.4845374
"CNGA3",12437158.5587527
"SPDEF",12437016.8629108
"NR1I3",12436885.7233704
"OR3A3",12436749.9373143
"CACNA1I",12435740.3720852
"PCBD2",12435238.9738889
"PEX11A",12433990.757191
"MAOB",12433777.1002106
"RAPGEF3",12433156.2328173
"ABCC6P2",12432052.8708971
"TMEM229B",12432029.4416271
"TMPRSS4",12431176.5875841
"RAB33A",12431049.6385125
"TUBA3D",12431026.8604344
"TBX6",12429625.0567525
"C1orf127",12429540.0805206
"EIF4E3",12429256.9891007
"BCORP1",12428927.4340997
"TLX1",12428855.2015082
"SCNN1D",12428789.5598961
"TTLL10",12428304.1963588
"LBX1",12428223.3978719
"ISL1",12428064.73923
"PCDH12",12427357.1136601
"HLA-L",12426630.3675665
"TAP1",12426615.3052457
"TIGD7",12426579.6316541
"s__Cupriavidus pauculus",12426561.206408
"TFAP2D",12426454.3629833
"CREB3L3",12426174.5229883
"KCNA1",12426100.1131804
"s__Synechococcus sp. CC9902",12426055.1256627
"OR8B8",12425721.5316716
"FGFBP3",12425655.111073
"LCE1B",12424685.8291076
"CLEC4D",12424614.7942249
"HMX3",12424404.576791
"SYT4",12424366.0315933
"LGALS4",12424244.1688232
"s__Enterobacter cloacae",12423963.7626069
"LGALS14",12423935.3888762
"C7orf69",12423692.3117199
"GP1BA",12423487.0338376
"RTBDN",12423283.855216
"ASCL1",12422812.3009394
"ANXA1",12422259.9712245
"GIMAP1-GIMAP5",12422195.6038006
"VAT1L",12421968.8788717
"ACSL1",12421387.8928902
"ASXL3",12421312.7865442
"KIR3DL1",12420852.4521176
"SLC6A3",12420237.4231399
"OR6C70",12419973.2654974
"GPR182",12418287.678798
"LAMP5",12417539.129968
"CRB1",12417500.205688
"LIPF",12417490.8366427
"PCDHGC4",12417422.4052391
"GDPD4",12416440.8869313
"TMEM98",12416286.4452929
"SLC22A11",12416189.5679942
"ATP8A1",12415595.358824
"CD207",12415193.1830501
"CFC1",12414182.4922162
"CARD18",12414094.0267849
"ESR2",12412889.9370891
"s__Pseudomonas sp. CCOS 191",12412733.6771865
"CGB5",12412703.134154
"ENPP3",12412476.544707
"SPRYD4",12412454.9538334
"CARNS1",12412056.5873258
"s__Pseudomonas putida",12411453.54589
"IFNA5",12410493.9328484
"SMC2",12410336.7504391
"RALYL",12410169.9766245
"OR2W3",12409975.2602988
"s__Kitasatospora sp. NA04385",12409875.8879932
"KLK14",12409069.6270218
"LOC441242",12409040.1935118
"KLRG2",12408876.4193099
"PLIN2",12408369.4051703
"GLTPD2",12407899.0848786
"LCE3E",12405998.7285645
"KLC3",12405754.5882123
"OR9A4",12405563.3967503
"ZNF618",12404942.4232729
"DNAH6",12404913.2441854
"IQCC",12404898.972858
"VAV1",12404831.0131832
"CDCA3",12404477.8678588
"PHLDB2",12404380.3639141
"MEP1B",12404321.2555133
"SIGLEC12",12403433.1647547
"CLSTN3",12402883.8991353
"s__Micromonospora zamorensis",12402799.7204468
"TNFRSF13C",12402745.2178111
"ESPN",12402065.689779
"TRIM31",12402047.5590899
"NKX6-2",12401851.2064378
"ENTPD8",12401375.1076463
"SLC46A2",12401024.3215839
"SLC25A2",12400027.5858049
"ADCY7",12399179.828052
"GSTZ1",12399039.4693189
"ACHE",12398712.8099064
"SND1-IT1",12398549.0199789
"s__Saccharomyces cerevisiae",12398537.1054412
"SYNE1",12398258.1137778
"PRDM5",12397728.6374476
"PSORS1C1",12394987.7534685
"PGPEP1L",12394790.7307766
"DOK7",12394277.1059963
"OR4C46",12394067.6187841
"PRRT1",12394037.9215519
"MSR1",12393706.8950043
"TRIM15",12393599.7609982
"NXF2B",12393585.8111973
"KLK5",12393563.1500434
"AZGP1P1",12393439.6245652
"g__Peptoniphilus",12393347.9871789
"s__Peptoniphilus harei",12393347.9871789
"SLC18A1",12393008.952929
"OR8B4",12392786.0929469
"RGS18",12392765.7999338
"C14orf132",12392270.1901459
"CCDC88A",12392086.2704026
"PLEKHN1",12392024.1588156
"CLCA1",12391643.4554125
"PPIAL4A",12391204.0589427
"LANCL3",12390399.3767841
"IRF2BPL",12389885.8950709
"ACSM3",12389222.2413144
"SPATS1",12388838.5580418
"CCDC33",12388287.8377325
"OR10A7",12387870.6822098
"OOEP",12387629.7480563
"SLC39A2",12387512.6545192
"YY2",12387426.0783459
"GATM",12387395.9540918
"SMPD3",12387385.1522981
"COL4A1",12387321.9360281
"OR13D1",12386446.5670243
"COL7A1",12386181.6045008
"GSTM2",12386053.2630105
"LYPD2",12385136.3560485
"MTCP1",12385005.9935019
"CDH7",12384413.1653899
"CBLN4",12384215.6448259
"ITIH2",12384169.0563496
"SYT10",12383974.4790446
"GAPT",12383808.9537369
"EMP1",12383485.6262314
"CHCHD4",12383402.9630124
"s__Serratia grimesii",12383059.4661954
"SLC8A1",12383000.2164631
"E2F2",12382259.2437626
"DEFB104B",12382031.8629181
"CDNF",12381453.5823076
"f__unclassified-g__Intestinimonas",12380871.0173735
"g__Intestinimonas",12380871.0173735
"s__Intestinimonas butyriciproducens",12380871.0173735
"NR1H4",12380392.0035491
"ARRB1",12379471.0148702
"PCDHAC2",12379455.914186
"KANK1",12379275.7054461
"TMEM198",12379046.3013047
"FITM1",12378905.8095552
"LHX8",12378025.8670261
"AGXT",12377766.2351794
"s__Comamonas testosteroni",12377526.5743739
"OR2T4",12377441.2503965
"SPINK2",12377014.6385776
"FRMD6-AS1",12376515.1563988
"OR8A1",12376319.9586204
"IKBIP",12376005.2816459
"B3GAT2",12375700.4340034
"C3orf33",12375469.4210051
"RGS13",12375383.2845247
"SNAI2",12375124.7101481
"KLF16",12374372.0716857
"MYO16",12373914.037929
"OR2A5",12373773.5406617
"HK3",12372611.0994432
"SLC35D3",12372373.9902025
"TEX22",12371858.2346283
"SLC22A15",12371763.3067688
"UNC93A",12371465.0657667
"CDK2",12371254.0810658
"TCEAL3",12371203.632906
"CXCL12",12370695.2292138
"NLRP12",12370137.4550921
"PRR11",12369565.4076921
"ADH4",12369440.9508043
"MS4A15",12369312.5706514
"RHOH",12368281.2439787
"TMEM81",12368023.9111411
"TLX2",12367265.219982
"TMPRSS2",12367029.3476319
"PMEL",12366704.2517234
"HES6",12366000.9659688
"OR13J1",12364839.8931856
"CA6",12364415.8457855
"SIVA1",12364097.4015404
"CARD9",12363919.9311372
"WNT10A",12363199.4389834
"KCNJ2",12363159.3098271
"FAM110C",12362739.7442859
"CA10",12362654.6272563
"NEXN",12362526.694378
"SARDH",12362414.790824
"LOC100287944",12362350.363703
"EFCAB10",12361905.215178
"ZNF577",12361097.3298155
"SCARF1",12360863.8286053
"GABRQ",12360137.554439
"s__Roseomonas sp. 1318",12359825.7757217
"KIF5C",12359418.2636368
"g__Chondromyces",12359191.5536175
"s__Chondromyces crocatus",12359191.5536175
"S1PR1",12359188.2596505
"TMEM241",12358988.0365615
"g__Pochonia",12358301.3247216
"s__Pochonia chlamydosporia",12358301.3247216
"TDGF1",12358278.6470081
"ZPBP",12358141.0976882
"RBFOX1",12358002.6505879
"BRF2",12357806.1722389
