"node","betweencent"
"BAHCC1",0
"BAIAP2",546.25
"BAIAP2L1",12812.3964285714
"BAIAP2L2",0
"BAIAP3",0
"BAMBI",0
"BANF2",1061.54166666667
"BANK1",0
"BARHL1",1696.82738095238
"BARHL2",0
"BARX1",0
"BARX2",0
"BASP1",0
"BATF",0
"BATF2",0
"BATF3",1
"BBC3",7353.5
"BBOX1",0
"BBS12",1148.125
"BCAM",82
"BCAN",0
"BCAR3",31162.6059274059
"BCAR4",0
"BCAS1",0
"BCAS4",0
"BCAT1",0
"BCHE",0
"BCL11A",0
"BCL11B",0
"BCL2",0
"BCL2A1",0
"BCL2L10",0
"BCL2L11",3816.63958333333
"BCL2L12",50.4166666666667
"BCL2L14",0
"BCL2L15",0
"BCL3",1248.41666666667
"BCL6",64103.3833333333
"BCL6B",35
"BCL7A",0
"NDST3",0
"NDST4",0
"NDUFA4L2",0
"NDUFA7",627.333333333333
"NDUFAF4",3031.88333333333
"NDUFS7",0
"NEAT1",0
"NEB",0
"NEBL",0
"NECAB1",550.75
"NECAB2",0
"NEDD4L",11
"NEDD8-MDP1",0
"NEDD9",2643.02976190476
"NEFH",0
"NEFL",0
"NEFM",0
"NEGR1",0
"NEIL1",799.625
"NEIL3",0
"NEK1",40072.4428571428
"NEK10",36.25
"NEK11",1010.04166666667
"NEK2",0
"NEK3",121356.782264957
"NEK5",0
"NEK6",22313.3375
"NELL1",0
"NELL2",0
"NES",1177.93333333333
"NET1",14079.7130952381
"NETO1",0
"NETO2",47.75
"NEU2",1338.34871794872
"NEU4",20
"NEURL1B",3292.79166666667
"NEURL2",414.333333333333
"NEURL3",24
"NEUROD1",0
"NEUROD2",725.5
"NEUROD4",2746.81666666667
"NEUROD6",29.5833333333333
"NEUROG1",49034.6985680987
"NEUROG2",36.25
"NEUROG3",0
"NEXN",765.462121212122
"NFAM1",938.083333333333
"NFASC",0
"NFATC1",0
"NFATC2",3169.99166666667
"NFATC4",0
"NFE2",0
"NFE2L3",1347.83333333333
"NFIA",82729.4445378151
"NFIB",1340.35
"NFIX",1445.58333333333
"NFKBID",1269.35
"NFKBIE",27
"NFKBIL1",0
"NFKBIZ",8325.08928571429
"NGB",0
"NGEF",0
"NGF",0
"NGFR",0
"NHLH1",27690.9952380952
"NHLH2",110.833333333333
"NHLRC1",0
"NHLRC4",9367.225
"NHS",0
"NHSL1",46.75
"NHSL2",2
"NID1",4
"NID2",1
"NINJ1",27.25
"NINJ2",0
"NINL",6492.55
"NIPA1",895.875
"NIPAL1",5
"NIPAL2",2224.95833333333
"NIPAL3",5869.34523809524
"NIPAL4",0
"NIPSNAP3B",9.75
"NKAIN1",158
"NKAIN2",0
"NKAIN3",0
"NKAIN4",0
"NKAPL",110.5
"NKAPP1",18700.3333333333
"NKD1",0
"NKD2",0
"NKG7",0
"NKPD1",12916.192032967
"NKX1-2",524.75
"NKX2-1",0
"NKX2-2",0
"NKX2-3",0
"NKX2-4",0
"NKX2-5",0
"NKX2-6",22.5
"NKX2-8",578.666666666667
"NKX3-1",0
"NKX3-2",115.166666666667
"NKX6-1",0
"NKX6-2",0
"NKX6-3",0
"NLE1",237.75
"NLGN1",0
"NLGN2",2236.20833333333
"NLGN3",0
"NLGN4X",0
"NLGN4Y",0
"NLRC3",0
"NLRC4",5138.29880952381
"NLRC5",1258.2380952381
"NLRP1",0
"NLRP10",0
"NLRP11",148.083333333333
"NLRP12",0
"NLRP13",19605.0509920635
"NLRP14",11.75
"NLRP2",0
"NLRP3",450.875
"NLRP4",5856.45
"NLRP5",7843.31666666667
"NLRP6",567
"NLRP7",0
"NLRP9",50423.1829462204
"NMB",0
"NMBR",796
"NME1",3546.3
"NME1-NME2",43.5
"NME3",0
"NME5",0
"NME9",0
"NMNAT2",0
"NMNAT3",0
"NMU",0
"NMUR1",9558.01666666666
"NMUR2",0
"NNAT",0
"NNMT",0
"NOBOX",8069.16488095237
"NOD2",1189.08333333333
"NODAL",103.366666666667
"NOG",0
"NOL3",168.333333333333
"NOL4",0
"NOMO1",0
"NOMO2",0
"NOMO3",0
"NOP16",30725.0845238095
"NOS1",0
"NOS1AP",0
"NOS2",0
"NOS3",185.785714285714
"NOSTRIN",63
"NOTCH3",12729.9321428571
"NOTCH4",971.416666666667
"NOTO",4891.94285714286
"NOTUM",0
"NOVA1",0
"NOVA2",0
"NOX1",0
"NOX3",178966.679603035
"NOX4",0
"NOX5",0
"NOXA1",0
"NOXO1",1
"NOXRED1",2989.08333333333
"NPAS1",0
"NPAS2",716.4375
"NPAS3",0
"NPAS4",0
"NPB",0
"NPBWR1",0
"NPBWR2",1033.1
"NPC1L1",0
"NPDC1",194.666666666667
"NPEPL1",4034.4
"NPFFR1",0
"NPFFR2",0
"NPHP1",28686.7767202161
"NPHP3",2725.14444444445
"NPHS1",364.75
"NPHS2",2
"NPL",2611.7630952381
"NPM2",0
"NPM3",117.958333333333
"NPNT",0
"NPPA",0
"NPPB",0
"NPPC",0
"NPR1",33.5
"NPR2",589.833333333333
"NPR3",0
"NPS",9140.25238095238
"NPSR1",0
"NPTX1",0
"NPTX2",0
"NPTXR",0
"NPW",0
"NPY",0
"NPY1R",0
"NPY2R",4817.24166666667
"NPY5R",0
"NPY6R",0
"NQO1",783.333333333333
"NR0B1",0
"NR0B2",0
"NR1D1",5945.30357142857
"NR1H3",1032.33333333333
"NR1H4",0
"NR1I2",216.15
"NR1I3",0
"NR2E1",0
"NR2E3",783.166666666667
"NR2F1",24
"NR2F2",7671.76456043956
"NR3C1",127041.43255772
"NR3C2",33.4
"NR4A1",0
"NR4A2",155.666666666667
"NR4A3",0
"NR5A1",296.083333333333
"NR5A2",340
"NR6A1",0
"NRAP",0
"NRARP",174.75
"NRBP2",2306.89166666667
"NRCAM",0
"NREP",4720.33333333333
"NRG1",0
"NRG2",0
"NRG3",0
"NRG4",0
"NRGN",0
"NRIP2",584.833333333333
"NRIP3",3
"NRK",0
"NRL",20364.0063186813
"NRM",448.933333333333
"NRN1",0
"NRN1L",136
"NRP1",44310.7793650794
"NRP2",2262.91666666667
"NRSN1",0
"NRSN2",0
"NRTN",0
"NRXN1",0
"NRXN2",0
"NRXN3",0
"NSUN7",0
"NT5C1A",0
"NT5C1B",21354.7107142857
"NT5C1B-RDH14",7342.36666666667
"NT5DC3",216.75
"NT5E",0
"NT5M",0
"NTF3",0
"NTF4",0
"NTHL1",10
"NTM",0
"NTN1",0
"NTN3",645.5
"NTN4",233.791666666667
"NTN5",481.85
"NTNG1",0
"NTNG2",0
"NTPCR",87.6666666666667
"NTRK1",0
"NTRK2",0
"NTRK3",0
"NTS",0
"NTSR1",0
"NTSR2",7404.95
"NUAK1",651.833333333333
"NUAK2",567.375
"NUDT1",0
"NUDT10",0
"NUDT11",0
"NUDT12",0
"NUDT13",6028.23333333333
"NUDT14",0
"NUDT15",3609.96666666667
"NUDT16L1",449.366666666667
"NUDT16P1",643.583333333333
"NUDT17",815.666666666667
"NUDT18",0
"NUDT2",0
"NUDT6",141
"NUDT7",4
"NUDT8",0
"NUF2",0
"NUMBL",218703.182575757
"NUP210",59.3333333333333
"NUP210L",4
"NUP210P1",26
"NUP62CL",0
"NUPR1",184.6
"NUSAP1",17
"NWD1",0
"NXF2",0
"NXF2B",0
"NXF3",0
"NXF5",0
"NXN",0
"NXNL1",299.625
"NXNL2",0
"NXPH1",106.5
"NXPH2",1541.48333333333
"NXPH3",0
"NXPH4",0
"NXT2",615.291666666667
"NYAP1",1221.83333333333
"NYAP2",0
"NYNRIN",1314.28333333333
"NYX",13518.5
"g__Leishmania",0
"OAF",279.666666666667
"OAS1",12395.625
"OAS2",0
"OAS3",15014.672985348
"OASL",0
"OAZ3",2533.35108225108
"OBP2A",0
"OBP2B",0
"OBSCN",0
"OBSL1",44.25
"OC90",3.58333333333333
"OCA2",0
"OCEL1",36
"OCIAD2",4652.66666666667
"OCLM",153.4
"OCLN",1253.25
"OCM",0
"OCM2",0
"ODAM",0
"ODF1",2
"ODF3",0
"ODF3B",0
"ODF3L1",0
"ODF3L2",3131.775
"OGDHL",0
"OGFOD2",746.25
"OGFRL1",48769.1700757576
"OGN",0
"OIP5",0
"OIP5-AS1",33
"OIT3",10
"OLAH",0
"OLFM1",0
"OLFM2",0
"OLFM3",0
"OLFM4",0
"OLFML1",0
"OLFML2A",8
"OLFML2B",0
"OLFML3",0
"OLIG1",0
"OLIG2",0
"OLIG3",26217.5654761905
"OLR1",0
"OMD",0
"OMG",2
"OMP",0
"ONECUT1",0
"ONECUT2",0
"ONECUT3",0
"OOEP",0
"OPALIN",62.85
"OPCML",4183.475
"OPLAH",0
"OPN1LW",0
"OPN1MW",3242133.68586667
"OPN1SW",33.75
"OPN3",140.875
"OPN4",5771.54166666667
"OPN5",95632.968864469
"OPRD1",0
"OPRK1",327.85
"OPRL1",917.75
"OPRM1",0.5
"OPTC",0
"OR10A2",0
"OR10A3",0
"OR10A4",0
"OR10A5",0
"OR10A6",0
"OR10A7",1
"OR10AD1",0
"OR10C1",97.375
"OR10G2",95.0119047619048
"OR10G4",6090.61845238096
"OR10G7",15107.0674603175
"OR10G8",13774.3119047619
"OR10G9",79.0833333333333
"OR10H1",0
"OR10H2",2
"OR10H3",0
"OR10H4",4
"OR10H5",131.016666666667
"OR10J1",6
"OR10J3",1
"OR10J5",29
"OR10K1",4
"OR10K2",1.5
"OR10P1",31.25
"OR10Q1",134.833333333333
"OR10R2",29839.5579822955
"OR10S1",114
"OR10T2",43787.9898809524
"OR10V1",0
"OR10V2P",0
"OR10W1",6570.11071428572
"OR10Z1",29614.6158730159
"g__Achromobacter",0
"OR11A1",6871.38650793651
"OR11G2",11195.7595238095
"OR11H1",31
"OR11H12",0
"OR11H2",0
"OR11H4",128.5
"OR11H6",214.291666666667
"OR11L1",0
"OR12D2",1416.66666666667
"OR12D3",8016.5
"OR13A1",174.333333333333
"OR13C2",223.816666666667
"OR13C3",0
"OR13C4",370.083333333333
"OR13C5",0
"OR13C8",46.3333333333333
"OR13C9",0
"OR13D1",0
"OR13F1",15.5
"OR13G1",0
"OR13H1",0
"OR13J1",0
"OR14A16",397.271428571429
"OR14C36",472.5
"OR14I1",0
"OR14J1",44177.7166666667
"OR1A1",15
"OR1A2",34562.010515873
"OR1B1",0
"OR1C1",0
"OR1D2",0
"OR1D4",0
"OR1D5",0
"OR1E1",0
"OR1E2",0
"OR1F1",0
"OR1F2P",0
"OR1G1",3786.05952380952
"OR1I1",116.15
"OR1J1",0
"OR1J2",0
"OR1J4",0
"OR1K1",0
"OR1L1",0
"OR1L3",0
"OR1L4",0
"OR1L6",0
"OR1L8",0
"OR1M1",27069.3416666667
"OR1N1",0
"OR1N2",0
"OR1Q1",0
"OR1S1",43.5166666666667
"OR1S2",0
"OR2A1",468.5
"OR2A12",0
"OR2A14",0
"OR2A2",0
"OR2A20P",7.5
"OR2A25",0
"OR2A4",0
"OR2A5",0
"OR2A7",0
"OR2AE1",0
"OR2AG1",0
"OR2AG2",0
"OR2AK2",6974.29166666667
"OR2AT4",109.833333333333
"OR2B11",0
"OR2B2",0
"OR2B3",250.25
"OR2B6",0
"OR2C1",0
"OR2C3",1289.35
"OR2D2",0
"OR2D3",0
"OR2F1",1
"OR2F2",74.2416666666667
"OR2G2",3243.97738095238
"OR2G3",4943.47976190476
"OR2G6",0
"OR2H1",170.916666666667
"OR2H2",0
"OR2J2",0
"OR2J3",0
"OR2K2",4446.925
"OR2L13",0
"OR2L1P",0
"OR2L2",0
"OR2L3",0
"OR2M2",0
"OR2M3",0
"OR2M4",132.5
"OR2M5",0
"OR2M7",0
"OR2S2",130.75
"OR2T1",122.95
"OR2T10",0
"OR2T11",0
"OR2T12",0
"OR2T2",0
"OR2T27",0
"OR2T29",0
"OR2T3",0
"OR2T33",0
"OR2T34",0
"OR2T35",0
"OR2T4",0
"OR2T5",0
"OR2T8",0
"OR2V2",5231.3757936508
"OR2W1",1952.18333333333
"OR2W3",0
"OR2W5",3456.58611111111
"OR2Y1",5656.90833333333
"OR2Z1",14146.7
"OR3A1",0
"OR3A2",0
"OR3A3",0
"OR4A15",749.041666666667
"OR4A16",1
"OR4A47",0
"OR4A5",13807.4429462694
"OR4B1",398.083333333333
"OR4C12",601.583333333333
"OR4C13",0
"OR4C15",3745.26984126984
"OR4C3",18
"OR4C45",220.933333333333
"OR4C46",15.1666666666667
"OR4C6",40
"OR4D1",0
"OR4D10",210.933333333333
"OR4D11",5232.20238095238
"OR4D2",0
"OR4D5",547.025
"OR4D9",25.3666666666667
"OR4E2",611.534523809524
"OR4F15",56.25
"OR4F17",0
"OR4F21",0
"OR4F4",0
"OR4F5",0
"OR4F6",81.5
"OR4K1",287.75
"OR4K13",9812.04523809524
"OR4K15",0
"OR4K17",590.180555555555
"OR4K2",43.25
"OR4K5",406.864285714286
"OR4M1",28
"OR4M2",0
"OR4N2",0
"OR4N3P",0
"OR4N4",367.559523809524
"OR4N5",2068.70833333333
"OR4P4",7968.19007936508
"OR4Q3",0
"OR4S1",10253.3591353091
"OR4X2",22375.2237193362
"OR51A2",0
"OR51A4",1
"OR51A7",49
"OR51B2",3
"OR51B4",0
"OR51B5",2
"OR51B6",0
"OR51D1",0
"OR51E1",0
"OR51E2",0
"OR51F1",31
"OR51F2",2570.93690476191
"OR51G1",25.3333333333333
"OR51G2",10
"OR51I1",0
"OR51I2",0
"OR51L1",1272.6446969697
"OR51M1",0
"OR51Q1",0
"OR51S1",66
"OR51T1",1
"OR51V1",262.683333333333
"OR52A1",30
"OR52A5",0.5
"OR52B2",0
"OR52B4",66640.8779761905
"OR52B6",0
"OR52D1",0
"OR52E4",0
"OR52E6",0
"OR52E8",0
"OR52H1",0
"OR52I1",0
"OR52I2",0
"OR52J3",50.75
"OR52K1",0
"OR52K2",0
"OR52L1",15.3333333333333
"OR52M1",4411.84285714286
"OR52N1",0
"OR52N2",0
"OR52N4",0
"OR52N5",0
"OR52W1",0
"OR56A1",0
"OR56A3",0
"OR56A4",0
"OR56A5",0
"OR56B1",0
"OR56B4",0
"OR5A1",4
"OR5A2",230.416666666667
"OR5AK2",0
"OR5AN1",2504.6
"OR5AP2",204.2
"OR5AR1",39.0833333333333
"OR5AU1",374.5
"OR5B12",35.5
"OR5B17",1558.00833333333
"OR5B2",118.666666666667
"OR5B21",0
"OR5B3",13402.0257936508
"OR5C1",12
"OR5D16",28098.4567640693
"OR5D18",2886.95416666667
"OR5F1",57391.0741596638
"OR5H1",0
"OR5H14",0
"OR5H15",4
"OR5H2",49
"OR5I1",103.75
"OR5J2",12894.3839285714
"OR5K1",0
"OR5K2",0
"OR5K3",1441.23333333333
"OR5K4",246.166666666667
"OR5L1",1185.53452380952
"OR5L2",955.583333333333
"OR5M1",411.183333333333
"OR5M10",35
"OR5M11",34
"OR5M3",35671.7190476191
"OR5M8",31.25
"OR5P2",0
"OR5P3",0
"OR5T1",122
"OR5T3",5974.05833333333
"OR5V1",96
"OR6A2",0
"OR6B1",0
"OR6B2",0
"OR6B3",338.333333333333
"OR6C2",0
"OR6C3",420.609523809524
"OR6C4",0
"OR6C65",5858.23432539678
"OR6C70",5
"OR6C74",5425.40178571429
"OR6C75",226.832142857143
"BCO2",7
"BCORP1",0
"BCYRN1",0
"BDH1",0
"BDKRB1",0
"BDKRB2",14.5
"BDNF",0
"BEAN1",0
"BEGAIN",0
"BEND2",4170.95
"BEND3",3513.6
"BEND4",1879.01666666667
"BEND5",67.5
"BEND6",0
"BEND7",0
"BEST1",0
"BEST2",0
"BEST3",0
"BEST4",1003.79166666667
"BEX1",0
"BEX2",0
"BEX4",1041.5
"BEX5",0
"BFSP1",24
"BFSP2",0
"BGLAP",0
"BGN",956.75
"BHLHA15",0
"BHLHB9",18
"BHLHE22",0
"BHLHE41",174.5
"BHMT",86.75
"BHMT2",0
"BICC1",10
"BID",0
"BIK",0
"BIN1",726.625
"BIN2",0
"BIRC3",0
"BIRC5",0
"BIRC7",0
"BIVM",28401.7404761905
"BLCAP",439.933333333333
"BLID",0
"BLK",0
"BLM",1276.51666666667
"BLNK",281.5
"BLVRB",972.226190476191
"BMF",16022.7732142857
"BMI1",1469.82916666667
"BMP1",20676.0504329004
"BMP10",3
"BMP2",0
"BMP3",0
"BMP4",0
"BMP5",0
"BMP6",0
"BMP7",0
"BMP8A",0
"BMP8B",0
"OR6C76",1258.26666666667
"OR6F1",0
"OR6K2",0
"OR6K3",494.333333333333
"OR6K6",33495.8988095238
"OR6M1",82.75
"OR6N1",4104.79682539683
"OR6N2",1648.41309523809
"OR6P1",0
"OR6Q1",911
"g__Haemophilus",0
"OR6S1",5321.43571428572
"OR6T1",7
"OR6V1",0
"OR6X1",153.3
"OR6Y1",17592.3488095238
"OR7A10",0
"OR7A17",0
"OR7A5",0
"OR7C1",0
"OR7C2",2022.31111111111
"OR7D2",14636.1450396825
"OR7D4",0
"OR7E12P",64
"OR7E14P",207.916666666667
"OR7E24",260.5
"OR7E2P",0
"OR7E91P",131
"OR7G1",445.625
"OR7G2",1547.66666666667
"OR7G3",572.25
"OR8A1",0
"OR8B12",0
"OR8B4",0
"OR8B8",0
"OR8D1",0
"OR8D2",0
"OR8D4",108.25
"OR8G1",0
"OR8G5",0
"OR8H1",0
"OR8H2",27.75
"OR8H3",1315.34166666667
"OR8I2",35900.328968254
"g__Kitasatospora",0
"OR9A2",0
"OR9A4",0
"OR9G1",0
"OR9G4",2688.35227272727
"OR9I1",718.916666666667
"OR9K2",328.678571428571
"OR9Q2",4.41666666666667
"ORC1",6494.36666666667
"ORC6",515.583333333333
"ORM1",0
"ORM2",0
"OS9",0
"OSBP2",0
"OSBPL10",10002.225
"OSBPL3",0
"OSBPL5",232.083333333333
"OSBPL6",0
"OSBPL7",38271.3583333334
"OSCAR",0
"OSCP1",298.527777777778
"OSGIN1",0
"OSM",0
"OSMR",0
"OSR1",0
"OSR2",0
"OSTCP1",4400.63611111111
"OSTN",0
"OTC",0
"OTOA",52.25
"OTOF",0
"OTOGL",0
"OTOL1",0
"OTOP1",2026.14166666667
"OTOP2",76.6666666666667
"OTOP3",0
"OTOR",20922.5915674603
"OTOS",8240.24464285714
"OTP",63
"OTUB2",0
"OTUD6A",7146.34960317462
"OTUD7A",0
"OTX1",0
"OTX2",0
"OVCH1",73.1416666666667
"OVCH2",0
"OVGP1",0
"OVOL1",0
"OVOL2",0
"OXCT1",28648.9678571429
"OXCT2",117.416666666667
"OXER1",0
"OXGR1",0
"OXT",0
"OXTR",10068.1666666667
"P2RX1",0
"P2RX2",14
"P2RX3",16.5
"P2RX5",0
"P2RX6",0
"P2RX7",0
"P2RY1",155
"P2RY10",0
"P2RY11",1234.58333333333
"P2RY12",0
"P2RY13",24
"P2RY14",0
"P2RY2",0
"P2RY4",0
"P2RY6",0
"P2RY8",0
"P4HA3",0
"P4HTM",7135.8630952381
"PABPC1",1434.45833333333
"PABPC1L",0
"PABPC1L2A",163.866666666667
"PABPC1L2B",35.8666666666667
"PABPC3",12
"PABPC4L",0
"PABPC5",39.75
"PABPN1L",22.5
"PACRG",0
"PACSIN1",0
"PACSIN2",150.666666666667
"PACSIN3",0
"PADI1",0
"PADI2",0
"PADI3",0
"PADI4",0
"PADI6",212478.220788788
"PAEP",0
"PAFAH1B3",67
"PAG1",0
"PAGE1",0
"PAGE2",0
"PAGE2B",0
"PAGE3",2461.71666666667
"PAGE4",0
"PAGE5",0
"PAH",0
"PAIP2B",0
"PAK3",0
"PAK4",4532.46666666667
"PAK6",0
"PALM",0
"PALM3",0
"PALMD",25.8333333333333
"PAM",104.25
"PAM16",0
"PAMR1",0
"PANK1",16961.6333333333
"PANX2",0
"PANX3",2
"PAOX",565.833333333333
"PAPLN",0
"PAPOLB",23539.0670634921
"PAPPA",0
"PAPPA2",0
"PAPSS2",2132.56111111111
"PAQR3",1115
"PAQR4",173.75
"PAQR5",0
"PAQR6",0
"PAQR7",1181.54166666667
"PAQR8",671.95
"PAQR9",519.958333333333
"PARD3B",27124.2942515817
"PARD6A",0
"PARD6B",578.666666666667
"PARD6G",2059.875
"PARM1",0
"PARP15",0
"PARP8",1064.78787878788
"PARPBP",2430.5
"PARS2",4669.925
"PART1",3797.66666666667
"PARVB",7767.54404761905
"PARVG",0
"PASD1",189.083333333333
"PATE1",98.8333333333333
"PATE2",70079.701623377
"PATE3",3408.78333333333
"PATE4",93.5
"PATL2",0
"PAWR",534932.45307193
"PAX1",0
"PAX2",57
"PAX3",0
"PAX4",78.6666666666667
"PAX5",0
"PAX6",0
"PAX7",0
"PAX8",6
"PAX9",0
"PBK",0
"PBLD",1336.95833333333
"PBOV1",0
"PBX1",833.791666666667
"PBX3",605.5
"PBX4",0
"PC",6365.23333333333
"PCA3",87606.8321428573
"PCAT1",0
"PCBD1",39776.5333333333
"k__unclassified-p__Crenarchaeota",0
"p__Crenarchaeota",0
"c__Thermoprotei",0
"PCBD2",18840.6659663866
"PCBP1-AS1",10425.8619047619
"PCBP2",0
"PCBP3",0
"PCBP4",35.5
"PCDH1",25056.4333333334
"PCDH10",0
"PCDH11X",0
"PCDH11Y",0
"PCDH12",3444.37164502164
"PCDH15",0
"PCDH17",0
"PCDH18",0
"PCDH19",0
"PCDH20",0
"PCDH7",0
"PCDH8",0
"PCDH9",0
"PCDHA1",0
"PCDHA10",0
"PCDHA11",0
"PCDHA12",0
"PCDHA13",0
"PCDHA2",0
"PCDHA3",0
"PCDHA4",0
"PCDHA5",0
"PCDHA6",0
"PCDHA7",0
"PCDHA8",0
"PCDHA9",0
"PCDHAC1",0
"PCDHAC2",0
"PCDHB1",0
"PCDHB10",2
"PCDHB11",0
"PCDHB12",0
"PCDHB13",199.3
"s__Corynebacterium callunae",0
"PCDHB14",28666.3095238095
"PCDHB15",5996.95317460318
"PCDHB16",149.416666666667
"PCDHB2",0.5
"PCDHB3",0
"PCDHB4",0
"PCDHB5",45
"PCDHB6",0
"PCDHB7",0
"PCDHB8",87.5833333333333
"PCDHB9",50
"PCDHGA1",0
"PCDHGA10",0
"PCDHGA11",0
"PCDHGA12",0
"PCDHGA2",0
"PCDHGA3",0
"PCDHGA4",0
"PCDHGA5",0
"PCDHGA6",0
"PCDHGA7",0
"PCDHGA8",39.375
"PCDHGA9",46
"PCDHGB1",0
"PCDHGB2",0
"PCDHGB3",0
"PCDHGB4",1815.91666666667
"PCDHGB5",16.3333333333333
"o__Spirochaetales",0
"PCDHGB6",246.25
"PCDHGB7",77.75
"PCDHGB8P",0
"PCDHGC3",21.25
"PCDHGC4",9
"PCDHGC5",0
"PCK1",0
"PCLO",0
"PCOLCE",0
"PCOLCE2",0
"PCP2",4
"PCP4",0
"PCP4L1",0
"PCSK1",0
"PCSK1N",0
"PCSK2",0
"PCSK4",1001.96666666667
"PCSK5",0
"PCSK6",0
"PCSK9",0
"PCTP",10329.9166666667
"PCYOX1L",228.416666666667
"PCYT1B",0
"PDC",0
"PDCD1",0
"PDCD1LG2",0
"PDCD2L",0
"PDCL2",1
"PDE10A",0
"PDE11A",0
"PDE1A",0
"PDE1B",0
"PDE1C",0
"PDE2A",16
"PDE3A",52.25
"PDE3B",0
"PDE4A",33082.45
"PDE4B",3
"PDE4C",12044.175
"PDE4D",0
"PDE4DIP",42043.6845238095
"PDE5A",0
"PDE6A",0
"PDE6B",0
"PDE6C",1924.39583333333
"PDE6G",0
"PDE6H",31.5
"PDE7B",80.75
"PDE8B",3
"PDE9A",68
"PDF",1306.375
"PDGFA",3853.79166666667
"PDGFB",61739.2808531749
"PDGFC",0
"PDGFD",0
"PDGFRA",0
"PDGFRB",1961.75
"PDGFRL",0
"PDHA2",0
"PDIA2",0
"PDILT",132.433333333333
"PDK3",48.5
"PDK4",0
"PDLIM2",0
"PDLIM3",0
"PDLIM4",0
"PDLIM7",7122.00833333333
"PDPN",0
"PDRG1",92.8333333333333
"PDSS1",16489.945
"PDX1",0
"PDXP",14
"PDYN",42459.2408730159
"PDZD2",65.5416666666667
"PDZD3",0
"PDZD4",0
"PDZD7",0
"PDZD9",0
"PDZK1",172
"PDZK1IP1",0
"PDZRN3",3
"PDZRN4",0
"PEAR1",7.5
"PEBP4",0
"PECAM1",0
"PECR",958.125
"PEG10",0
"PEG3",0
"PELI2",35
"PELI3",1088.45833333333
"PEMT",0
"PENK",0
"PER1",10802.7714285714
"PER3",132.975
"PERP",0
"PET117",16676.7884615384
"PEX11A",0
"PEX11G",332.25
"PEX5L",8.75
"PF4",0
"PF4V1",0
"PFDN4",2
"k__unclassified-p__Planctomycetes",0
"p__Planctomycetes",0
"c__Planctomycetia",0
"PFKFB1",0
"PFKFB2",11181.3333333333
"PFKFB3",16
"PFKFB4",0
"PFN1P2",0
"PFN2",0
"PFN3",2442.625
"PFN4",375.25
"PGA3",0
"PGA4",0
"PGA5",0
"PGAM4",51430.3142857142
"PGAP1",1658.33333333332
"PGAP3",3377.93452380952
"PGBD1",6233.94285714286
"PGBD5",0
"PGC",0
"PGF",0
"PGK2",186.125
"PGLYRP1",0
"PGLYRP2",0
"PGLYRP3",0
"PGLYRP4",0
"PGM2L1",1249.91666666667
"PGM5",0
"PGM5P2",0
"PGPEP1",10316.7916666667
"PGPEP1L",0
"PGR",87.75
"PHACTR1",0
"PHACTR3",0
"PHEX",0
"PHF21B",0
"PHF5A",39389
"PHF7",4207.1880952381
"PHGDH",40
"PHGR1",0
"PHKA1",14945.0154761904
"PHKG1",44
"PHKG2",12987.1
"PHLDA1",473.441666666667
"PHLDA2",26
"PHLDA3",5697.85
"PHLDB2",2893.51666666667
"PHLDB3",209.875
"PHOSPHO1",264.166666666667
"PHOSPHO2",125.833333333333
"PHOX2A",42081.5130952381
"PHOX2B",4966.24306053424
"PHYHD1",0
"PHYHIP",21
"PHYHIPL",0
"PI15",0
"PI16",0
"PI3",0
"PID1",0
"PIEZO1",4523.29642857143
"PIEZO2",0
"PIF1",88.5
"PIGA",10752.918040293
"PIGR",0
"PIGW",18
"PIGZ",0
"PIH1D2",3390.825
"PIK3AP1",94.75
"PIK3C2G",0
"PIK3CD",0
"PIK3CG",0
"PIK3IP1",2112.66666666667
"PIK3R3",7481.9126984127
"PIK3R5",0
"PIK3R6",219
"PILRA",1021.36428571428
"PILRB",1170.6
"PIM1",138.166666666667
"PIM2",809.483333333333
"PIM3",4354.5
"PIN1P1",14984.9202380952
"PIP",0
"PIP5K1B",460
"PIP5KL1",0
"PIPOX",0
"PIPSL",2
"PIR",352.416666666667
"PIRT",19281.4635281385
"PITPNM2",756.2
"PITPNM3",58
"PITX1",0
"PITX2",0
"PITX3",11
"PIWIL1",0
"PIWIL2",0
"PIWIL3",279.833333333333
"PIWIL4",91.75
"PKD1",12060
"PKD1L1",0
"PKD1L2",0
"PKD1L3",1923.93333333333
"PKD2L1",0
"PKD2L2",816.433333333333
"PKDCC",0
"PKDREJ",1644.75
"PKHD1",0
"PKHD1L1",3693.8
"PKIA",0
"PKIB",0
"PKIG",1290.12023809524
"PKLR",0
"PKMYT1",29
"PKN3",12206.6916666667
"PKNOX2",0
"PKP1",0
"PKP2",0
"PKP3",0
"PLA1A",0
"PLA2G10",0
"PLA2G12B",0
"PLA2G15",53.1
"PLA2G1B",0
"PLA2G2A",0
"PLA2G2C",5
"PLA2G2D",0
"PLA2G2F",396.333333333333
"PLA2G3",0
"PLA2G4A",0
"PLA2G4B",0
"PLA2G4C",0
"PLA2G4D",0
"PLA2G4E",0
"PLA2G4F",0
"PLA2G5",0
"PLA2G6",12216.5091630591
"PLA2G7",0
"PLA2R1",2058.92619047619
"PLAC1",0
"PLAC4",0
"PLAC8",0
"PLAC8L1",19.5
"PLAC9",0
"PLAG1",287.592857142857
"PLAGL1",0
"PLAGL2",1288.60833333333
"PLAT",0
"PLAU",0
"PLAUR",12566.75
"g__Campylobacter",0
